customer_id,first_name,last_name,email,phone,date_of_birth,province,city,postal_code,account_creation_date,subscription_type,monthly_charges,total_charges,contract_length,payment_method,paperless_billing,auto_pay,referral_code,last_login_date,account_status
CUST_006867,Allison,Robinson,codyanderson@example.org,1 (933) 844-4924,1956-06-27,BC,North Jenniferberg,V0Z 6Y9,2022-07-20,Basic,31.218995377709067,529.6939980802351,12,Credit Card,False,False,,2022-12-11,Active
CUST_006868,Teresa,Hernandez,david73@example.com,(817) 100-3932 x003,1968-04-04,BC,Longbury,V2H 8M3,2022-12-19,Basic,30.483602790988325,396.7394649659844,36,PayPal,False,False,REF6052,2023-06-17,Active
CUST_006869,Ricky,Johnson,wblankenship@example.org,320 492 3365,1965-10-29,ON,Lake Lisa,M2D 7R5,2022-12-21,Basic,30.627407796952763,338.3298968989965,12,Bank Transfer,False,True,,2023-05-26,Active
CUST_006870,Jeffrey,Carpenter,rossconnie@example.org,(942) 481-4343 x472,2000-10-19,QC,Crystalville,J0X 4W3,2022-03-14,Basic,29.678103046212204,594.0598484343185,24,Bank Transfer,True,False,,2023-01-28,Active
CUST_006871,Jennifer,Bryant,gordonroger@example.net,352.942.5094,2001-08-23,ON,Danielton,L3R 0Y8,2023-11-14,Basic,29.79750034725885,60.43365187130451,12,Credit Card,True,True,,2023-12-01,Active
CUST_006872,Sara,Roth,jeffreysmith@example.net,147.056.1497,1958-10-08,AB,Robertmouth,T7J 5K2,2022-02-22,Basic,30.631388844914348,706.9539948264359,24,Bank Transfer,False,True,,2022-09-30,Active
CUST_006873,Gary,Ramos,kevingilmore@example.org,(551) 681-0166 x406,1998-02-28,QC,New Jason,G4D 0F3,2022-03-19,Premium,58.30557014149497,1225.757348905441,24,Bank Transfer,False,True,,2023-05-09,Active
CUST_006874,Jennifer,Henry,yfloyd@example.net,823.426.1172,1963-08-12,ON,Perezmouth,K1M 9E7,2023-03-29,Basic,29.904496120886428,299.1527187243964,12,Bank Transfer,True,True,,2023-09-14,Active
CUST_006875,Traci,Hernandez,powelllori@example.com,693-525-4488 x811,1994-08-31,QC,Lake Alex,J1V 3W6,2023-04-13,Basic,30.457520470084702,273.9666377249662,36,PayPal,True,True,,2023-08-22,Active
CUST_006876,Brianna,Smith,kimberlyharris@example.org,+1 (438) 779-0250,1988-09-26,NB,Alexismouth,E6Q 8T7,2023-05-07,Basic,28.933443075478504,202.1100333219684,36,Credit Card,True,True,,2023-07-04,Active
CUST_006877,Leslie,Anderson,simmonseugene@example.org,+1 (705) 703-0388,1951-04-01,ON,Leebury,K8L 5I0,2022-01-22,Basic,29.614747241998273,679.2730276266185,24,Credit Card,False,False,REF1306,2022-07-21,Active
CUST_006878,Shawn,Sanchez,chernandez@example.net,669-824-8655,1945-02-05,QC,New Tommy,G3R 1W7,2022-07-13,Premium,57.5754317313693,1036.182197321096,12,Credit Card,False,False,REF7148,2022-08-25,Active
CUST_006879,Cory,Chambers,christopherli@example.com,775-690-3035 x207,1955-02-22,ON,North Vanessahaven,K7T 2H2,2023-06-03,Enterprise,150.3786209651617,1201.2316814047579,12,Credit Card,True,True,,2023-09-18,Active
CUST_006880,Randall,Combs,johnwilliams@example.net,1-571-226-3371,2001-10-02,ON,East Gary,L3A 5Y7,2022-11-10,Premium,59.39786074880106,655.9337703334141,12,Credit Card,True,False,REF0788,2023-11-12,Active
CUST_006881,Brandon,Freeman,olarson@example.org,973-096-6604 x463,2006-12-31,QC,Lake Sandra,J3D 8W5,2023-10-07,Premium,61.7873581111571,184.20427595765162,12,Credit Card,False,True,,2023-11-06,Active
CUST_006882,Wayne,Evans,ewinganthony@example.net,1 (190) 420-8661,1983-09-21,ON,Jacquelineport,P6E 5H9,2023-02-11,Enterprise,147.86194938708422,1629.2715867490256,24,Credit Card,False,True,,2023-02-28,Active
CUST_006883,Keith,Webb,timothywilson@example.org,(591) 891-7905,1994-05-21,QC,Lake Nataliefurt,J7J 2E4,2023-03-20,Basic,29.101843823418438,291.41886196698636,12,Credit Card,False,True,,2023-10-22,Active
CUST_006884,Adam,Daniels,hannah04@example.com,128 097 2916,2001-05-22,NS,Port Mariotown,B4E 6Y9,2022-05-07,Basic,30.814988572282633,586.6139351582417,36,Credit Card,False,True,,2023-11-15,Active
CUST_006885,Melissa,Solis,fcantu@example.net,+1 (805) 091-6207,1945-11-21,SK,Hendersonfurt,S8G 0I1,2023-07-22,Basic,31.210632856008175,187.51659301972208,12,Credit Card,False,False,,2023-11-21,Active
CUST_006886,Laura,Graham,brandyrichardson@example.com,867-126-5587,2002-07-25,BC,Susanville,V0C 9H7,2023-04-25,Premium,59.93203272186719,536.0388793854281,12,Credit Card,True,False,,2023-05-04,Active
CUST_006887,Sarah,Vargas,nicole10@example.com,(521) 741-2478 x432,1991-05-14,ON,Heatherborough,N6X 8A7,2022-02-09,Basic,29.074255183633202,697.2833197232661,12,Credit Card,False,False,,2023-02-06,Active
CUST_006888,Micheal,Stewart,oconnormegan@example.org,(508) 242-7169,1983-04-15,QC,Phamview,G7Q 0N5,2022-05-08,Premium,58.93240080651562,1060.590263231722,24,Credit Card,True,True,,2023-01-18,Active
CUST_006889,Sean,Black,wendy22@example.com,318-257-6986,1968-08-11,AB,Browntown,T3C 4N4,2022-03-23,Basic,30.859742668119175,648.0262309272246,24,Credit Card,True,True,REF9371,2022-06-18,Active
CUST_006890,Cynthia,Valentine,andrew20@example.com,1-904-825-4847,1979-01-17,BC,Lake Gail,V7S 6M7,2023-01-25,Basic,29.537312849760536,353.9672599348757,12,Credit Card,True,True,REF5427,2023-05-19,Active
CUST_006891,James,Waters,courtneywhitney@example.net,1-719-973-3286,1957-07-17,ON,Port Christianbury,M7O 6X2,2023-05-08,Basic,29.185929897373967,173.49416678531264,24,Bank Transfer,False,False,,2023-11-14,Active
CUST_006892,Michael,Marquez,swagner@example.com,(322) 353-5342,1978-08-04,ON,Maxhaven,N1F 0I5,2023-11-14,Basic,31.444148275261657,62.66350053304283,24,Credit Card,False,False,,2023-12-31,Active
CUST_006893,Shannon,Brown,crystal44@example.org,1-286-393-5245,1966-01-11,QC,Hoopermouth,J4B 4T5,2022-11-09,Premium,62.479736326756715,688.108404887714,24,Credit Card,True,False,,2023-09-28,Active
CUST_006894,Billy,Gray,stephaniesmith@example.net,(988) 631-0100,1995-03-21,ON,New Tonya,P2L 1X9,2022-06-23,Basic,31.303023185341175,593.2060567745181,24,Credit Card,True,True,,2023-05-05,Active
CUST_006895,Lisa,Cook,vanessahammond@example.org,+1 (282) 282-5431,1986-08-29,NB,Perryshire,E2T 2O8,2022-12-06,Basic,28.863729290001398,376.98796101741044,24,Credit Card,True,False,REF4848,2023-03-13,Active
CUST_006896,Jennifer,Powers,aliciasparks@example.org,(856) 781-8023,1948-05-25,MB,South Maurice,R4N 7P9,2023-11-11,Premium,58.302872872453,115.42187117274807,12,PayPal,True,True,,2023-11-30,Active
CUST_006897,Monica,Burns,donald78@example.net,584-672-0992 x743,1983-01-15,ON,North Claytonmouth,K2U 7R6,2022-11-07,Premium,62.755269932273535,750.9558745872407,36,Bank Transfer,True,False,REF1460,2022-12-30,Active
CUST_006898,Christopher,Reilly,hrojas@example.com,(548) 764-7116 x881,1952-12-04,SK,Raystad,S4C 3K0,2023-02-27,Premium,58.14818910014446,464.08925976009493,36,Credit Card,False,False,REF5107,2023-10-19,Active
CUST_006899,Amanda,Williams,laura24@example.com,+1 (196) 954-7129,1972-11-04,ON,Kimberg,L0C 1Y9,2022-11-01,Premium,57.1369270371619,855.6689522309557,24,Credit Card,False,False,REF4153,2023-04-15,Active
CUST_006900,Gina,Russell,rpayne@example.com,710 230 1091,1958-09-24,ON,Lake Stephanieberg,M2V 3O4,2022-12-03,Premium,62.554272779848574,751.7717188278938,36,Credit Card,False,False,REF5090,2023-09-04,Active
CUST_006901,Michael,Lawson,kevinwells@example.org,1-639-493-2177,1980-05-28,ON,Ashleyshire,P4S 7Y3,2023-02-27,Basic,30.011752991414717,331.60682218743233,12,Credit Card,False,True,REF8444,2023-09-10,Active
CUST_006902,Shannon,Williams,gary76@example.com,130-742-8660,1953-10-25,SK,North Isaac,S5E 1F4,2022-10-04,Basic,28.553017777605202,401.4907185373051,24,Credit Card,False,False,,2023-05-05,Active
CUST_006903,Kimberly,Sanchez,perezraymond@example.com,(851) 457-3879,1970-04-24,ON,West Brendachester,N1T 8M6,2023-10-05,Basic,29.359150193137488,88.86875979323364,24,Bank Transfer,True,True,,2023-10-10,Active
CUST_006904,Jessica,Woods,ubrown@example.com,761.373.3437,1975-03-31,QC,Gabrielaberg,G1B 7U4,2022-11-22,Premium,59.61768023043946,830.2365945995211,12,Credit Card,True,True,REF1138,2022-12-12,Active
CUST_006905,Bryan,Stephenson,hoffmanrichard@example.com,(890) 461-8224 x375,1975-01-31,ON,Port Sandra,N3U 5H3,2022-02-14,Basic,30.22362613087112,695.9729373380079,12,Credit Card,False,True,REF9042,2023-04-16,Active
CUST_006906,Amy,Young,justin53@example.net,528 168 9133,1956-09-24,BC,Mccarthyborough,V7Z 5P9,2023-01-25,Premium,60.205345332896634,479.6470038218628,12,Credit Card,True,True,,2023-06-27,Active
CUST_006907,Travis,Bruce,rodriguezjames@example.net,836 454 9679,1953-08-06,QC,West Colleenton,J9V 3K2,2022-10-28,Basic,31.19613325097798,405.9940969783144,12,Bank Transfer,True,True,REF5306,2023-03-10,Active
CUST_006908,Sharon,Garrett,stephanieford@example.net,613-370-8572 x939,1996-02-08,ON,Juanstad,N5K 4X6,2023-07-20,Basic,29.985777216536235,150.11293673821828,12,Credit Card,True,True,REF9054,2023-09-25,Active
CUST_006909,Ashley,Williams,pmurphy@example.net,612 529 4906,1962-09-22,NS,Thompsonview,B0D 2Z8,2023-09-29,Basic,28.548451013772535,113.98267229030913,24,Bank Transfer,False,True,REF4630,2023-12-24,Active
CUST_006910,Eugene,Stanley,tricia30@example.com,1 (183) 405-2374,1980-04-12,ON,West Ellen,K6G 8N1,2022-08-11,Basic,28.596036513589816,427.1233759368117,36,Bank Transfer,True,True,REF0615,2023-10-16,Active
CUST_006911,Scott,Fox,ashley10@example.net,123.831.9570,1951-07-14,ON,South Lisa,M2Z 7R0,2023-07-02,Basic,28.62632099873443,172.44109111692885,24,Credit Card,False,False,,2023-11-08,Active
CUST_006912,Justin,Day,whogan@example.net,(996) 861-1757,2007-05-31,ON,South Tyler,N3Z 8V4,2022-04-29,Basic,28.747097518896915,486.22866262794406,12,Credit Card,False,True,,2023-05-21,Active
CUST_006913,Francisco,Smith,rhonda16@example.net,(285) 847-6717,1973-11-23,QC,Reevesside,G9I 4O4,2022-05-11,Premium,59.32447569408097,1008.9878117156081,24,Credit Card,True,False,,2022-12-20,Active
CUST_006914,Sydney,Liu,patriciahubbard@example.org,+1 (955) 655-8989,2005-10-23,QC,West Nathan,G1Y 8G9,2022-01-12,Premium,58.925579460402986,1413.2730027995601,12,Credit Card,False,False,REF2785,2023-08-25,Active
CUST_006915,Robert,Mills,williamdavis@example.org,1-160-528-9883,1955-02-12,ON,Port Jennaville,L5M 2W4,2022-05-23,Basic,28.828041613230177,547.6546232275092,36,Credit Card,False,True,,2022-10-29,Active
CUST_006916,Levi,Santiago,michelle80@example.net,429-315-8022 x530,1970-08-05,ON,Allisonville,N3D 8U9,2022-05-07,Premium,62.52657318232316,1312.303358862036,12,Credit Card,False,False,,2023-09-23,Active
CUST_006917,Carolyn,Wagner,hparks@example.org,657 557 5504,1993-06-09,ON,Brandonstad,M6Q 7X9,2022-05-12,Premium,59.296202738650614,1068.2595471559791,12,Credit Card,False,True,,2022-12-26,Active
CUST_006918,Jacqueline,Lane,stacy42@example.org,1-974-024-4531,1975-01-17,ON,Lopezborough,P5M 8Q0,2023-08-13,Basic,30.681709964942936,123.4173629750006,24,Bank Transfer,False,False,,2023-08-31,Active
CUST_006919,Kathryn,Sharp,davismegan@example.net,+1 (193) 539-5615,1989-01-18,BC,Newtonborough,V3W 4Q7,2022-01-25,Premium,60.304888111064464,1265.7242836216103,36,Credit Card,False,False,,2022-08-09,Active
CUST_006920,Ray,Wilson,sean62@example.org,(855) 978-0790,1946-09-20,ON,West Jessica,P0D 0K1,2022-03-14,Basic,30.439327185879126,610.6439262070134,12,Credit Card,False,True,,2022-07-18,Active
CUST_006921,Jean,Morales,ffox@example.com,+1 (334) 496-5508,1979-12-25,ON,Rileymouth,M1X 0F2,2022-02-10,Basic,30.92311317232281,646.9413014085296,24,PayPal,True,False,,2022-10-19,Active
CUST_006922,Sheri,Johnson,kristinesalazar@example.com,(287) 057-6714,1952-05-11,QC,Downsstad,H7Y 8Q0,2022-06-30,Basic,30.576795911492212,552.7874090123416,24,Credit Card,True,False,REF1372,2022-07-01,Active
CUST_006923,David,Howell,mcdowelltricia@example.com,1-714-276-5272,1967-07-06,ON,East Rachael,N3V 8F7,2023-11-21,Basic,29.67944684013554,30.255907332534992,24,Bank Transfer,True,False,,2023-12-06,Active
CUST_006924,Jennifer,Rocha,curtis26@example.org,596 840 2548,1973-05-22,QC,New Nicoleberg,H2L 0T1,2022-05-30,Basic,31.114446327677268,590.5128145721396,12,Credit Card,False,True,,,Active
CUST_006925,Raymond,Gardner,lisaanderson@example.com,426 453 7509,1960-01-16,SK,East William,S9W 8W0,2023-05-20,Premium,60.64414239034673,482.11471759674043,12,Credit Card,False,False,,2023-09-26,Active
CUST_006926,Daniel,Brown,christopherorozco@example.com,+1 (180) 100-0688,1983-12-02,QC,West Andrew,J9T 3X2,2022-06-06,Enterprise,146.1665912967933,2628.14164394835,36,Credit Card,True,False,,2022-12-22,Active
CUST_006927,Elizabeth,Nolan,yjones@example.org,959-628-1505,1973-11-23,BC,Stricklandport,V5V 4X0,2022-01-20,Basic,28.736283957830487,662.7933260426692,12,Credit Card,False,True,REF6460,2023-12-27,Active
CUST_006928,Jessica,Carroll,emcknight@example.com,321.658.0170,1979-05-28,QC,East Rickmouth,G0X 2O2,2022-09-09,Basic,29.02388442123332,406.8947349604197,24,Credit Card,False,True,,2023-05-15,Active
CUST_006929,Andrew,Mitchell,vdeleon@example.com,597-541-2484 x605,1987-05-20,ON,Ericburgh,K9T 3R9,2023-09-20,Basic,28.87501083392645,115.4952082997789,24,Credit Card,False,True,REF4705,2023-12-13,Active
CUST_006930,Karl,Briggs,kmcclure@example.net,743-603-5751,1993-10-29,AB,Port Emilyside,T9W 5R6,2022-11-11,Basic,29.223485934543064,350.97320586893386,12,Credit Card,False,False,,2023-10-16,Active
CUST_006931,Steven,Schwartz,david69@example.org,(884) 893-2477,1953-03-07,QC,New Marilynborough,G6Y 6E4,2023-03-08,Premium,57.90382739066558,410.47968942047055,12,Credit Card,False,False,,2023-08-23,Active
CUST_006932,Diana,Mendoza,bcollier@example.org,892-521-2783,1969-05-20,AB,North Paul,T4E 6N3,2023-07-18,Basic,29.122868455721857,144.93314950328102,12,Credit Card,True,True,REF6364,2023-07-31,Active
CUST_006933,Tracy,Elliott,williamcoleman@example.org,854-388-9977,1992-01-03,ON,Port Andrewport,K0F 3U7,2023-03-11,Basic,28.655828284862814,200.56312103130952,12,Credit Card,False,True,,,Active
CUST_006934,Kelly,Campos,jeffery01@example.org,+1 (546) 707-9365,2006-02-13,AB,Port Joshua,T1J 1O3,2022-06-19,Basic,30.5609032959739,579.6197384933474,24,Credit Card,True,False,REF0570,2023-05-30,Active
CUST_006935,Angela,Burns,tward@example.net,846.702.4494,1948-05-10,ON,Andreaborough,L3R 1R9,2022-09-18,Basic,29.261008904386884,438.78897902201254,12,Credit Card,False,False,,2023-08-17,Active
CUST_006936,John,Maxwell,wardandrea@example.com,376.341.7924,1977-10-21,MB,Annachester,R2H 8V5,2022-11-03,Basic,30.172442468890793,454.13159108261937,36,Bank Transfer,False,True,,,Active
CUST_006937,Jamie,Harmon,fsaunders@example.org,1-883-858-3514,2006-08-26,ON,Lake Jennifer,N7W 1H2,2023-11-29,Basic,28.889348231757282,57.94955224598091,12,Bank Transfer,True,False,,2023-12-05,Active
CUST_006938,Dana,Gomez,caitlin54@example.org,474 770 3496,1967-02-09,AB,North Heathershire,T9A 3D3,2023-11-01,Basic,29.417328595629904,88.4932710950686,12,Credit Card,False,False,REF5905,2023-12-19,Active
CUST_006939,Aaron,Thompson,burnettjay@example.com,844.158.5103,1977-12-06,AB,Taylorhaven,T1K 3H9,2023-02-23,Enterprise,155.88409095855218,1404.4565671789564,12,Credit Card,True,True,,2023-11-09,Active
CUST_006940,Rachel,Cross,uramirez@example.net,+1 (846) 963-7189,1962-04-25,ON,Duncanmouth,N5B 9A1,2023-11-14,Basic,29.013623450934517,58.986160721208364,36,Credit Card,True,False,,2023-12-06,Active
CUST_006941,Hannah,Strickland,alyssacook@example.com,336.824.2701,1971-12-09,BC,South Kevin,V6J 5T0,2023-09-14,Basic,29.23087073515372,116.55880966088479,12,Credit Card,True,True,,2023-10-11,Active
CUST_006942,Charles,Morris,odouglas@example.org,(285) 437-6487 x813,1958-05-01,AB,South Michaeltown,T3J 6R0,2022-01-11,Premium,59.2800965115933,1301.9033399868688,12,Credit Card,True,False,,2022-11-08,Active
CUST_006943,Andrew,Copeland,pamela36@example.net,(468) 612-0368,1945-09-26,ON,South Lisashire,K7J 7E6,2023-11-13,Basic,29.945042910251104,30.365782440380357,24,Credit Card,True,False,,,Active
CUST_006944,Deanna,Duncan,urobinson@example.net,293.607.9322,1944-08-27,QC,Mooreborough,J8W 7P2,2023-02-03,Premium,59.878444680835095,656.089533510879,24,Credit Card,False,True,,2023-10-17,Active
CUST_006945,Stephanie,Green,melodymacias@example.com,552-055-6257 x207,1997-03-16,ON,South John,P7W 0O3,2023-07-24,Premium,61.940693360166605,374.726112265812,24,Credit Card,False,True,REF9970,2023-12-11,Active
CUST_006946,Curtis,Barnes,christopherscott@example.net,1 (581) 013-2390,1986-06-01,BC,South Melindahaven,V8T 3D6,2022-02-18,Basic,31.253590334629976,718.103906760505,36,PayPal,True,True,,2023-03-18,Active
CUST_006947,Renee,Ballard,williamsondarin@example.com,(167) 039-4437,2005-09-17,QC,Torreschester,J5H 4E0,2023-06-09,Premium,58.966958597661886,412.28354657576256,12,Credit Card,False,True,,2023-07-23,Active
CUST_006948,Michelle,Hammond,ochoathomas@example.org,(611) 548-7359,1992-03-11,AB,East Phillipland,T2M 7K6,2023-01-13,Basic,29.547792531458104,324.72341566689556,24,Bank Transfer,True,True,,2023-12-20,Active
CUST_006949,Diamond,Hendricks,manningmichelle@example.org,1 (658) 224-5848,1995-07-22,ON,Claytonstad,K3M 1A0,2023-06-12,Basic,31.166359659559742,217.00605008229536,24,Bank Transfer,False,True,,2023-12-15,Active
CUST_006950,Sandra,Wood,olsonamanda@example.net,(689) 583-1883,1970-11-09,AB,South Virginia,T0D 9W9,2022-10-01,Premium,59.03951011883181,829.2701709947565,36,Bank Transfer,True,False,REF2131,2022-12-04,Active
CUST_006951,Peter,Morales,rushgregory@example.net,947.232.7463,1997-03-07,ON,South Jason,N2O 1N7,2022-08-19,Premium,59.096197373280035,942.8269467193202,12,Credit Card,True,True,,2023-02-28,Active
CUST_006952,Jorge,Lee,gbennett@example.net,595-697-0451 x676,2000-12-03,QC,New Sharonchester,J5I 1L7,2022-11-15,Basic,30.683233559923863,399.9189812255235,12,Credit Card,True,False,REF8929,2023-10-14,Active
CUST_006953,Daniel,Bailey,eileenbailey@example.org,1 (595) 344-0526,1953-02-23,ON,Lutztown,N4E 5R9,2023-06-21,Basic,28.778160932907888,199.96066656953386,12,Bank Transfer,False,False,,2023-07-07,Active
CUST_006954,Emily,Frye,xsmall@example.net,+1 (667) 386-4002,1958-01-10,AB,Josebury,T1S 8J6,2022-01-27,Premium,61.07743212702113,1284.1177626484366,12,Bank Transfer,False,False,REF8943,2023-11-20,Active
CUST_006955,James,Rodriguez,daniel22@example.com,107-485-2790,1966-04-03,ON,Ritabury,N0Z 3F8,2023-07-20,Basic,30.474761197724003,181.71919220107586,24,Credit Card,False,False,,,Active
CUST_006956,David,Mason,baueraudrey@example.net,1-702-323-8797,1975-07-10,AB,Lake Jeffrey,T1W 7E6,2022-05-31,Premium,61.580473302774706,1172.6957024157641,12,Bank Transfer,False,True,,2022-12-02,Active
CUST_006957,Keith,Torres,mayerjessica@example.org,1 (289) 318-0371,1962-08-05,BC,West Stephanieside,V8F 3D4,2023-04-11,Premium,58.14580297128314,466.0687141346533,24,Credit Card,True,True,,2023-10-25,Active
CUST_006958,Daniel,Stokes,danamathews@example.net,791.258.6067,1960-03-29,ON,Hullborough,L9Y 8T0,2023-08-03,Basic,29.35985582157187,147.27450219812792,12,Credit Card,False,True,,2023-09-12,Active
CUST_006959,Laura,Collins,amy31@example.com,608 920 8058,1964-05-13,QC,Danielleborough,H3I 6P0,2023-09-14,Enterprise,151.28814503644202,454.01086397996954,36,Bank Transfer,False,False,,2023-12-23,Active
CUST_006960,Matthew,Green,fdiaz@example.com,(198) 130-7567 x074,1957-07-31,ON,East Robert,K6C 3D2,2023-08-16,Basic,31.30805003538887,125.71147659817487,24,Credit Card,False,True,,2023-12-01,Active
CUST_006961,Chris,Gomez,danielwiley@example.net,(930) 582-4050,1959-01-27,AB,Brianberg,T6T 8P4,2022-08-07,Enterprise,153.83185056929594,2760.133384335025,12,Bank Transfer,True,True,,2023-09-17,Active
CUST_006962,Kenneth,Day,crystalwheeler@example.org,1-202-440-5075,1995-10-20,ON,Holdenton,L8Z 4J4,2022-03-09,Premium,59.388611213955386,1307.9161998535112,12,Credit Card,True,False,,2022-12-23,Active
CUST_006963,Travis,Anderson,mark43@example.org,292-122-4819,2004-07-12,BC,Murraymouth,V4T 5X7,2023-03-28,Premium,61.88942014226239,620.4118541519061,24,Credit Card,True,False,,2023-07-20,Active
CUST_006964,Robert,Henderson,kiarasanders@example.net,1-795-370-9820,1988-07-27,BC,South Kerryland,V4U 1L3,2022-09-24,Premium,59.30703737489411,887.616060318641,36,Bank Transfer,True,False,,2023-10-13,Active
CUST_006965,Matthew,Brooks,gduran@example.net,(414) 774-7953 x547,1961-05-04,AB,Michaelbury,T1H 2D8,2022-04-11,Premium,57.6489927850101,1155.6590324826934,24,Credit Card,False,False,,2022-11-08,Active
CUST_006966,Wendy,Lopez,andersonrobert@example.com,131-893-0186 x474,1996-08-09,ON,West Amber,P1L 6D0,2022-01-21,Premium,62.925467303634086,1507.0546432895655,36,Credit Card,False,True,,2022-03-31,Active
CUST_006967,Eric,Lewis,brewerterrence@example.net,1 (280) 441-6225,1998-02-12,QC,Danielletown,H8V 5C6,2023-11-06,Basic,31.12158363665499,62.3594410873219,12,Credit Card,False,True,,2023-11-13,Active
CUST_006968,Julie,Martin,masonjason@example.net,179 901 6962,1981-03-28,QC,Snyderton,G0K 8Y4,2022-01-09,Enterprise,156.83281544280626,3781.969772002522,12,Credit Card,False,True,,2022-04-29,Active
CUST_006969,Mark,Harris,josephhernandez@example.com,(352) 192-7946,1956-12-20,ON,Cindyport,L7Z 2T4,2023-01-05,Enterprise,154.38893676902075,1848.0126892801393,36,Credit Card,True,True,,2023-06-04,Active
CUST_006970,Janice,Owens,cindytaylor@example.org,322-954-7433 x843,1970-02-15,NL,Johnbury,A4Z 9P2,2022-08-14,Basic,30.50203143799426,519.2995523878665,12,Credit Card,True,True,,2023-11-21,Active
CUST_006971,Curtis,Green,oshepard@example.net,330-742-9962,1970-03-16,ON,Scottstad,N4W 8L9,2023-11-21,Premium,57.641658391866784,56.937243690901155,36,Bank Transfer,True,True,,2023-12-23,Active
CUST_006972,Scott,Miller,samuelkelly@example.com,893 581 3038,1982-12-08,ON,North Cynthiaview,P3H 4L8,2023-11-27,Basic,29.051401899965672,58.23513231337471,12,Credit Card,True,True,,2023-12-18,Active
CUST_006973,Travis,Woodard,jasmine04@example.org,721 479 7072,1945-07-07,ON,South Jamesland,P4M 7Y5,2022-03-07,Basic,29.78720876691587,628.0414050806992,24,Bank Transfer,True,True,,2023-04-11,Active
CUST_006974,Michael,Wilson,nellis@example.com,1-215-722-2780,1964-08-18,ON,East Zachary,N8B 7E5,2023-08-10,Basic,29.896491591617075,149.40070615089508,12,Credit Card,False,False,,2023-12-14,Active
CUST_006975,Denise,Ward,sarahmiller@example.net,+1 (825) 948-6794,1961-04-06,ON,Anitashire,K5X 4N3,2022-02-13,Basic,29.75967852071338,683.6174911774914,24,Bank Transfer,False,True,REF2473,2023-06-30,Active
CUST_006976,Austin,Hamilton,bwilliams@example.net,528 323 2317,1956-08-04,QC,East Kimberlyland,G6E 9J9,2022-12-12,Premium,58.64388407359526,703.131431365171,12,Bank Transfer,False,False,,2023-03-22,Active
CUST_006977,Patrick,Ayala,jgonzalez@example.com,1 (746) 753-8831,1986-07-13,ON,Port Kimberly,N2J 5K7,2022-11-09,Basic,29.659494921534638,355.2097680263515,12,Credit Card,False,False,REF0303,2022-12-05,Active
CUST_006978,Steven,Taylor,kwillis@example.net,1-560-155-9173,1952-10-18,QC,Lunamouth,J9H 3W3,2022-11-05,Enterprise,148.45233160067127,2078.40298440941,24,Credit Card,True,False,,,Active
CUST_006979,Brianna,Patterson,erodriguez@example.com,1-364-748-7840,1983-08-19,QC,East Sharihaven,H4P 1L9,2023-06-22,Premium,60.4310943192414,422.50645296841424,36,Bank Transfer,False,False,,2023-10-01,Active
CUST_006980,Ryan,Ochoa,mariamills@example.net,(263) 148-8676 x396,1963-03-06,QC,Steventon,H4K 9L9,2023-03-05,Premium,59.34592261433742,652.206724828801,24,Credit Card,False,True,,2023-09-06,Active
CUST_006981,Patricia,Matthews,lewisgabrielle@example.net,417-780-3916,1963-10-08,ON,Wilsonshire,N7J 1Q4,2022-12-01,Premium,57.60905987995555,807.7192422537307,36,Credit Card,True,False,REF5624,2023-01-24,Active
CUST_006982,Nathan,Cunningham,ujohnson@example.org,255-539-5170,2000-10-25,NB,Port Joshua,E5E 9H2,2022-06-11,Basic,28.89502200874242,521.0497384103495,12,Credit Card,False,False,,2023-04-28,Active
CUST_006983,Jose,Williams,kpatrick@example.org,761.040.7406,1998-05-17,SK,Port Margaret,S5Z 7F1,2023-09-14,Basic,30.020263519837425,119.58654213454875,12,Credit Card,False,False,,2023-09-27,Active
CUST_006984,Jill,Trujillo,andersoncandace@example.com,480-609-1000 x063,1956-06-05,QC,East Adam,G2V 6C6,2022-11-21,Premium,60.69796912027465,789.2868069110111,12,Bank Transfer,False,False,,2023-03-29,Active
CUST_006985,Paul,Hill,castillomichael@example.org,(290) 653-2777 x131,1992-10-24,SK,Charlesborough,S5U 2F7,2023-11-09,Basic,30.61799150957418,61.468662504678996,24,Credit Card,True,True,,2023-12-06,Active
CUST_006986,Paul,Esparza,mcculloughkaitlin@example.net,1-831-175-4395,1979-05-03,ON,Keithtown,N0B 6Y8,2023-02-13,Premium,60.165185631353296,662.3598175151197,24,Credit Card,True,True,,2023-05-02,Active
CUST_006987,Jennifer,Lee,kelly27@example.org,544-125-0925 x033,1969-01-31,ON,Davisfort,N2A 5X6,2023-05-11,Enterprise,152.20225487033304,1219.878215998395,24,Credit Card,True,False,,2023-12-14,Active
CUST_006988,Wayne,Collins,ywhite@example.com,522-478-1351,1962-07-13,QC,Lake Samantha,J7N 2Y8,2023-10-03,Basic,31.09987815125153,92.80341316426299,12,Credit Card,False,True,,2023-12-22,Active
CUST_006989,Michael,King,martinezjoseph@example.com,(285) 320-6062 x543,1977-05-11,QC,Lake David,J8F 6H1,2023-04-15,Basic,28.549369246783378,228.74763618224898,24,Credit Card,False,False,,2023-06-16,Active
CUST_006990,Tyler,Hoffman,maria41@example.org,(979) 646-3297,1961-02-24,QC,Christopherville,H0O 7Y4,2023-01-30,Basic,30.10693433299291,359.0333962172607,12,Credit Card,True,False,,2023-07-24,Active
